country code,asciiname,feature class,population,elevation
CH,Staempfi,P,11,
CH,Hombrechtikon / Blatten,P,162,
CH,Hombrechtikon / Grossacher,P,696,
CH,Laufenbach,P,22,
CH,Wigarten,P,12,
CH,Widmen,P,60,
CH,Lueeholz,P,7,
CH,Gruetrain,P,8,
CH,Hinderholz,P,6,
CH,Holgass,P,266,
CH,Eichhoechi,P,59,
CH,Inner-Langenriet,P,120,
CH,Garstlig,P,85,
CH,Eichwis,P,168,
CH,Schleipfi,P,22,
CH,Holzschlag,P,10,
CH,Hinderschlatt,P,18,
CH,Felsengrund,P,14,
CH,Schlatt,P,35,
CH,Hochwacht,P,6,
CH,Zopf,P,2,
CH,Uf Dorf,P,23,
CH,Bueel,P,6,
CH,Schwoesterrain,P,18,
CH,Hotwiel,P,9,
CH,Wellenberg,P,40,
CH,Gruet,P,21,
CH,Aegerten,P,13,
CH,Gibisnuet,P,10,
CH,Brunegg,P,31,
CH,Usser-Langenriet,P,49,
CH,Rietwis,P,2,
CH,Morgensunn,P,9,
CH,Tal,P,20,
CH,Eggrueti,P,9,
CH,Goldenberg,P,2,
CH,Sunnenberg,P,57,
CH,Ober-Schirmensee,P,32,
CH,Unter-Schirmensee,P,22,
CH,Feldbach / Feldbach (Dorfkern),P,122,
CH,Feldbach / Rosenberg,P,20,
CH,Feldbach / Beim Bahnhof,P,14,
CH,Feldbach / Haldenreben,P,14,
CH,Feldbach / Uf dr Rueti,P,9,
CH,Feldbach / Beim Schulhaus,P,19,
CH,Felsbach,P,6,
CH,Ober Rain,P,2,
CH,Kuesnacht / Dorf,P,1574,
CH,Kuesnacht / Goldbach,P,2607,
CH,Kuesnacht / Itschnach,P,2397,
CH,Kuesnacht / Schiedhalden,P,1033,
CH,Kuesnacht / Heslibach,P,3228,
CH,Kuesnacht / Allmend,P,686,
CH,Schmalzgrueb,P,62,
CH,Tobelmueli,P,11,
CH,Limberg,P,73,
CH,Waidhof,P,10,
CH,Forch (suedl. Teil),P,284,
CH,Schulhaus Limberg,P,16,
CH,Wangen,P,33,
CH,Kaltenstein,P,54,
CH,Wiserholz,P,27,
CH,Neuhus,P,10,
CH,Bunzenhalden,P,7,
CH,Hohrueti,P,3,
CH,Spitzacher,P,8,
CH,Maennedorf / Dorfkern,P,4893,
CH,Maennedorf / Buehlen,P,243,
CH,Maennedorf / Allmend,P,105,
CH,Maennedorf / Schellen,P,267,
CH,Maennedorf / Boldern,P,302,
CH,Maennedorf / Auf Dorf,P,428,
CH,Maennedorf / Allenberg,P,259,
CH,Maennedorf / Bruesch,P,279,
CH,Maennedorf / Ausserfeld,P,1175,
CH,Appisberg,P,25,
CH,Obere Buehlen,P,68,
CH,Widenbad,P,13,
CH,Widenrain,P,14,
CH,Berg,P,4,
CH,Ober-Allenberg,P,6,
CH,Chaesrain,P,15,
CH,Gugger,P,3,
CH,Feldmeilen / Tobel,P,336,
CH,Feldmeilen / Zil,P,144,
CH,Feldmeilen / Buenishofen,P,79,
CH,Feldmeilen / Gubel,P,48,
CH,Feldmeilen / Rossbach,P,28,
CH,Feldmeilen / Hinterfeld,P,273,
CH,Feldmeilen / Teien,P,33,
CH,Feldmeilen / Im Koller,P,54,
CH,Feldmeilen / Feldhof,P,37,
CH,Feldmeilen / Heeren,P,144,
CH,Feldmeilen / Hasenhalden,P,125,
CH,Feldmeilen / Huderst,P,191,
CH,Feldmeilen / Hoesch,P,88,
CH,Feldmeilen / Mariafeld,P,19,
CH,Feldmeilen / Christoffel,P,28,
CH,Feldmeilen / Truenggeler,P,245,
CH,Feldmeilen / Bettenen,P,143,
CH,Feldmeilen / Schoenacher,P,96,
CH,Feldmeilen / Frauenchammer,P,38,
CH,Feldmeilen / Schwabach,P,297,
CH,Feldmeilen / Rain,P,22,
CH,Feldmeilen / Bodenacher,P,356,
CH,Feldmeilen / Vorderfeld,P,346,
CH,Feldmeilen / Plaetzli,P,162,
CH,Bueelen,P,10,
CH,Tannacher,P,7,
CH,Feldmeilen / Laendisch,P,209,
CH,Feldmeilen / Schilt,P,100,
CH,Feldmeilen / Horn,P,57,
CH,Luft,P,5,
CH,Meilen / Durst,P,42,
CH,Meilen / Holengass,P,41,
CH,Meilen / Seehalden,P,25,
CH,Hinterburg,P,6,
CH,Meilen / Platten,P,175,
CH,Meilen / Hof,P,17,
CH,Meilen / Obermueli,P,73,
CH,Meilen / Grund,P,172,
CH,Meilen / Winkel,P,72,
CH,Meilen / Kirchgass,P,232,
CH,Meilen / Dorfmeilen,P,105,
CH,Meilen / Huernen,P,136,
CH,Meilen / Halten,P,281,
CH,Meilen / Hofstetten,P,410,
CH,Meilen / Burg,P,40,
CH,Meilen / Veltlin,P,14,
CH,Meilen / Rain,P,94,
CH,Meilen / Kullenacher,P,23,
CH,Meilen / Wampflen,P,236,
CH,Meilen / Zweienbach,P,228,
CH,Meilen / Risi,P,147,
CH,Meilen / Ruebstein,P,65,
CH,Meilen / Allmend,P,263,
CH,Meilen / Ormis,P,274,
CH,Bannholz,P,4,
CH,Meilen / Unot,P,29,
CH,Meilen / Geisshalden,P,56,
CH,Meilen / Zumpernaul,P,42,
CH,Meilen / Baepfert,P,14,
CH,Meilen / Vorrain,P,40,
CH,Meilen / Halten,P,508,
CH,Meilen / Just,P,90,
CH,Meilen / Bruech,P,363,
CH,Meilen / Schaellen,P,37,
CH,Meilen / Beugen,P,50,
CH,Obermeilen / Schlehstud,P,12,
CH,Obermeilen / Hollaender,P,20,
CH,Obermeilen / Rain,P,5,
CH,Obermeilen / Gruet,P,28,
CH,Obermeilen / Aebleten,P,67,
CH,Obermeilen / Rossbrunnen,P,67,
CH,Obermeilen / Stocklen,P,42,
CH,Obermeilen / Appenhalten,P,57,
CH,Meilen / Giessen,P,9,
CH,Obermeilen / Oberdorf,P,476,
CH,Obermeilen / Hinterdorf,P,183,
CH,Obermeilen / Unterdorf,P,144,
CH,Obermeilen / Roren,P,12,
CH,Obermeilen / Schinhuet,P,79,
CH,Obermeilen / Rotholz,P,111,
CH,Obermeilen / Dollikerrain,P,94,
CH,Obermeilen / Dollikon,P,346,
CH,Obermeilen / Bueel,P,38,
CH,Obermeilen / Chrummacher,P,161,
CH,Obermeilen / Grueb,P,80,
CH,Obermeilen / Luetisaemet,P,161,
CH,Obermeilen / Weid,P,282,
CH,Zelg,P,8,
CH,Warzhalden,P,7,
CH,Toggwil,P,19,
CH,Breiti,P,8,
CH,Neuacher,P,7,
CH,Langjoch,P,6,
CH,Banacher,P,6,
CH,Erlen,P,10,
CH,Engelbirg,P,6,
CH,Bezibueel,P,10,
CH,Haltenacher,P,6,
CH,Hinterer Pfannenstiel,P,13,
CH,Roren,P,15,
CH,Bundi,P,8,
CH,Chilchbueel,P,6,
CH,Vorder Pfannenstiel,P,8,
CH,Fuchsloch,P,15,
CH,Oetwil / Oetwil (Dorfkern),P,271,
CH,Oetwil / Zelgliacker,P,718,
CH,Oetwil / Eichbueel,P,103,
CH,Oetwil / Breiti,P,33,
CH,Oetwil / Schuetzenhauswiese,P,250,
CH,Oetwil / Oberzelg,P,246,
CH,Oetwil / Schloessli,P,161,
CH,Oetwil / In der Beichlen,P,59,
CH,Oetwil / Im Joendler,P,179,
CH,Oetwil / Vogelsang,P,599,
CH,Oetwil / Schwerze,P,60,
CH,Oetwil / In der Farb,P,64,
CH,Oetwil / Frohe Aussicht,P,92,
CH,Oetwil / Langholz,P,90,
CH,Baepur,P,37,
CH,Oberror,P,6,
CH,Felsengrund,P,19,
CH,Etzikon,P,16,
CH,Rinderweid,P,18,
CH,Summerau,P,6,
CH,Gartenacker,P,7,
CH,Auee,P,10,
CH,Hinteres Chloster,P,4,
CH,Gusch,P,152,
CH,Paradis,P,2,
CH,Under-Frobueel,P,11,
CH,Glaernischstrasse,P,477,
CH,Nidertal,P,67,
CH,Stubenloo,P,15,
CH,Ober-Frobueel,P,12,
CH,Neuguet,P,10,
CH,Bodenacher,P,4,
CH,Hochstrass,P,7,
CH,Oetwil / Industriestrasse,P,20,
CH,Riet,P,15,
CH,Unter-Chruezlen,P,20,
CH,Waldheim,P,4,
CH,Neuegg,P,126,
CH,Schachen,P,13,
CH,Ober-Chruezlen,P,31,
CH,Aegertenwis,P,7,
CH,Schachenweid,P,7,
CH,Eichholz,P,17,
CH,Reben,P,2,
CH,Holzhusen,P,15,
CH,Neuhus,P,10,
CH,Willikon,P,127,
CH,Goldrain,P,7,
CH,Horueti,P,2,
CH,Grossweid,P,6,
CH,Geerenstoeck,P,5,
CH,Dorf,P,1226,
CH,Kehlhof,P,596,
CH,Hunert,P,8,
CH,Wanne,P,5,
CH,Dachsleren,P,11,
CH,Zaniken,P,97,
CH,Hinterer Puentacher,P,41,
CH,Vorderer Puentacher,P,51,
CH,Bauertacher,P,47,
CH,Usserfeld,P,4,
CH,Mutzmalen,P,28,
CH,Wiesengrund,P,10,
CH,Echtlen,P,17,
CH,Echtlenweg,P,6,
CH,Uelikon,P,497,
CH,Binz,P,231,
CH,Aberen,P,9,
CH,Redlikon,P,59,
CH,Rhyner,P,11,
CH,Lattenberg,P,11,
CH,Dorfhalden,P,30,
CH,Ober-Huettenacher,P,10,
CH,Ruetihof,P,109,
CH,Torlen,P,14,
CH,Ranghusen,P,31,
CH,Riet,P,206,
CH,Laubisrueti,P,9,
CH,Eich,P,90,
CH,Fangen,P,135,
CH,Toebeli,P,11,
CH,Mockenwis,P,166,
CH,Schirmensee,P,2,
CH,Uetikon / Grossdorf,P,1040,
CH,Uetikon / Tuntelen,P,62,
CH,Uetikon / Oergelacher,P,57,
CH,Uetikon / Lindenacker,P,72,
CH,Uetikon / Scheug,P,36,
CH,Uetikon / Chirchbueel,P,254,
CH,Uetikon / Rinderweid,P,127,
CH,Uetikon / Bluemental,P,369,
CH,Uetikon / Chlidorf,P,817,
CH,Uetikon / Wissenrain,P,173,
CH,Uetikon / Gseck,P,40,
CH,Uetikon / Birchweid,P,22,
CH,Uetikon / Langenbaum,P,131,
CH,Uetikon / Hoebeli,P,231,
CH,Speckli,P,14,
CH,Chnolli,P,17,
CH,Esslinger,P,47,
CH,Gibisnued,P,9,
CH,Tuefleten,P,57,
CH,Gruet,P,40,
CH,Bolteracher,P,26,
CH,AElpli,P,37,
CH,Rundi,P,24,
CH,Haslibach,P,15,
CH,Bergheim,P,161,
CH,Rundihalde,P,56,
CH,Strick,P,56,
CH,Brandrain,P,50,
CH,Forbueel,P,135,
CH,Stoetzli,P,5,
CH,Furen,P,61,
CH,Talweg,P,178,
CH,Binzhalden,P,44,
CH,Binziger,P,140,
CH,Untere Tuntelen,P,20,
CH,Mueliweid,P,61,
CH,Mueli,P,56,
CH,Rotholz,P,14,
CH,Chruezstein,P,53,
CH,Bueel,P,35,
CH,Brand,P,10,
CH,Haslihalde,P,180,
CH,Zumikon / Zumikon (Dorfkern),P,323,
CH,Zumikon / Isleren,P,377,
CH,Zumikon / Froeschguellen,P,526,
CH,Zumikon / Fadacher,P,101,
CH,Zumikon / Oberdorf,P,54,
CH,Zumikon / Hinter Farlifang,P,248,
CH,Zumikon / Nesselbrunnen,P,135,
CH,Zumikon / Leugrueb,P,435,
CH,Zumikon / Farlifang,P,200,
CH,Zumikon / Ibruch,P,105,
CH,Zumikon / Chapf,P,116,
CH,Zumikon / Fallacher,P,87,
CH,Zumikon / Rebhus,P,156,
CH,Zumikon / Grund,P,233,
CH,Zumikon / Unterdorf,P,331,
CH,Zumikon / Maiacher,P,318,
CH,Zumikon / Misleren-Ruchenacher,P,121,
CH,Zumikon / Tobelhus,P,51,
CH,Zumikon / Birchenacher,P,87,
CH,Zumikon / Thesenacher,P,420,
CH,Rietacher,P,4,
CH,Rebwies,P,897,
CH,Zollikerberg,P,4187,
CH,Zelgli,P,30,
CH,Trichtenhausen,P,7,
CH,Resirain,P,19,
CH,Sennhof-Oberhub,P,296,
CH,Tal,P,9,
CH,Wald,P,6,
CH,Homberg,P,58,
CH,Laubberg,P,47,
CH,Auwis,P,117,
CH,Juckeren,P,346,
CH,Blitterswil,P,74,
CH,Esterli,P,4,
CH,Uerschen,P,18,
CH,Suelch,P,10,
CH,Undalen,P,49,
CH,Dillhaus,P,153,
CH,Haselhalden,P,74,
CH,Ramsel,P,10,
CH,Rittweg,P,37,
CH,Riset,P,13,
CH,Baechi,P,19,
CH,Faelmis,P,30,
CH,Fluh,P,19,
CH,Schindlet,P,36,
CH,Heiletsegg,P,7,
CH,Nideltobel,P,6,
CH,Niderduerstelen,P,37,
CH,Widen,P,31,
CH,Wilen,P,31,
CH,Altlandenberg,P,517,
CH,Sonnenrain,P,36,
CH,Schulhaus Altlandenberg,P,9,
CH,Sommerau,P,3,
CH,Hoernen,P,64,
CH,Hinter-Tiefenbach,P,16,
CH,Boendler,P,47,
CH,Hoehle,P,84,
CH,Schwendi,P,17,
CH,Sunnehalde,P,15,
CH,Vorder-Tiefenbach,P,17,
CH,Seewadel,P,61,
CH,Wellenau,P,80,
CH,Bliggenswil,P,45,
CH,Hoeckler,P,26,
CH,Hinterwis,P,8,
CH,Vorder-Luewis,P,8,
CH,Hinter-Luewis,P,14,
CH,Schwandelbach,P,4,
CH,Boden,P,7,
CH,Roesli,P,6,
CH,Silisegg,P,22,
CH,Erlen,P,8,
CH,Ober-Wolfensberg,P,6,
CH,Allenwil,P,18,
CH,Niderau,P,6,
CH,Lipperschwendi,P,110,
CH,Schwendibach,P,12,
CH,Puent,P,3,
CH,Mesikon,P,35,
CH,Ziegelhuette,P,11,
CH,Reitenbach,P,11,
CH,Brand,P,6,
CH,Bad,P,9,
CH,Rueti,P,94,
CH,Friedliweid,P,9,
CH,Heiget,P,54,
CH,Burenbuehl,P,8,
CH,Speckhof,P,4,
CH,Speck,P,17,
CH,Chriesbaumweid,P,460,
CH,Rumpis,P,21,
CH,Hittnau / Luppmen,P,53,
CH,Fischbach,P,10,
CH,Schoenau,P,76,
CH,Hasel,P,123,
CH,Isikon,P,186,
CH,Balchenstal,P,14,
CH,Knup,P,4,
CH,Nauen,P,4,
CH,Duerstelen,P,153,
CH,Mitsal,P,4,
CH,Wildenwis,P,7,
CH,Bollacher,P,7,
CH,Oberhittnau,P,551,
CH,Loch,P,6,
CH,Beierschen,P,6,
CH,Buen,P,10,
CH,Wilen,P,19,
CH,Owachs,P,4,
CH,Platten,P,18,
CH,Hofhalden,P,28,
CH,Halden,P,5,
CH,Effretikon / Watt,P,2632,
CH,Effretikon / Brandenriet / Vogelsang,P,793,
CH,Effretikon / Moosburg,P,781,
CH,Effretikon / Rappenhalde-Bannhalde,P,1758,
CH,Untere Hoefe / Loorenhof,P,9,
CH,Neumuehle-Kempttal,P,7,
CH,Ober-Kempttal,P,26,
CH,Bietenholz,P,49,
CH,Bisikon,P,385,
CH,Kemleten,P,9,
CH,Billikon,P,4,
CH,Ottikon / Grubental,P,14,
CH,Ottikon / Alpenblick,P,20,
CH,First,P,34,
CH,Ottikon,P,382,
CH,Ottikon / Brunnacher,P,9,
CH,Agasul,P,58,
CH,Luckhausen,P,24,
CH,Schoemlet,P,7,
CH,Guggenbuehl,P,14,
CH,Horben / Hagenbuech,P,1,
CH,Horben,P,41,
CH,Mesikon,P,29,
CH,Im Langhag,P,10,
CH,Muehlau,P,30,
CH,Seemerrueti,P,13,
CH,Billikon,P,66,
CH,Ettenhausen,P,22,
CH,Stampfental,P,7,
CH,Bruenggen,P,29,
CH,Neu-Bruenggen,P,8,
CH,Weissental,P,11,
CH,Eschikon,P,101,
CH,Kleinikon,P,29,
CH,Blaesihof,P,20,
CH,Winterberg,P,694,
CH,Schintenaecher,P,83,
CH,Schuerliacher,P,3,
CH,Altes Sekundarschulhaus,P,7,
CH,Grafstal,P,501,
CH,Laettenhof,P,4,
CH,Tagelswangen,P,1606,
CH,Rigacher,P,5,
CH,Tennenberg,P,7,
CH,Pfaeffikon / Pfaeffikon (Dorfkern),P,5595,
CH,Hermatswil,P,111,
CH,Ravensbuehl,P,19,
CH,Seiler,P,17,
CH,Unter-Sulzberg,P,19,
CH,Ober-Sulzberg,P,17,
CH,Unter-Rick,P,3,
CH,Ober-Rick,P,6,
CH,Humbel,P,34,
CH,Schuer,P,16,
CH,Mittelried,P,7,
CH,Wallikon,P,57,
CH,Witzberg,P,28,
CH,Weid,P,46,
CH,Berg,P,337,
CH,Pfaeffikon / Oberwil,P,367,
CH,Schanz,P,24,
CH,Frohmatt,P,7,
CH,Boden,P,4,
CH,Faichrueti,P,22,
CH,Holzweid,P,2,
CH,Rutschberg,P,31,
CH,Neuhof,P,6,
CH,Brand,P,7,
CH,Grund,P,6,
CH,Sitzbuehl,P,12,
CH,Schibler,P,6,
CH,Unter-Balm,P,49,
CH,Auslikon,P,331,
CH,Schoepli,P,4,
CH,Ober-Balm,P,97,
CH,Rappenholz,P,7,
CH,Freudenberg,P,8,
CH,Zelg,P,3,
CH,Lirenagel,P,15,
CH,Schuerhof,P,12,
CH,Balmwies,P,94,
CH,Berg Madetswil,P,184,
CH,Madetswil,P,164,
CH,Ludetswil,P,27,
CH,Blaesimuehle,P,17,
CH,Rumlikon,P,403,
CH,Waldegg,P,3,
CH,Rennweg,P,8,
CH,Obermoos,P,13,
CH,Surebaum,P,10,
CH,Schuetzenhof,P,11,
CH,Guendisau,P,103,
CH,Buchweid,P,98,
CH,Wilhof,P,189,
CH,Buechlen,P,6,
CH,Buergli,P,4,
CH,Dunkelbach,P,3,
CH,Sommerau,P,10,
CH,Gentenwies,P,11,
CH,Erlen,P,5,
CH,Sternen,P,13,
CH,Matt,P,9,
CH,Bogen,P,9,
CH,Mattschuer,P,8,
CH,Spaeltrueti,P,8,
CH,Buech,P,4,
CH,Unterer Steinshof,P,2,
CH,Schuerli,P,8,
CH,Kohlwies,P,9,
CH,Aespen,P,8,
CH,Ziegelhus,P,2,
CH,Zapfen,P,5,
CH,Wolfen,P,2,
CH,Gerster,P,4,
CH,Kohlboden,P,2,
CH,Ruchwies,P,4,
CH,Vordertobel,P,10,
CH,Bauegg,P,8,
CH,Oberwald,P,3,
CH,Steinshof,P,15,
CH,Hinterberg,P,6,
CH,Sunnebad,P,6,
CH,Rossweid,P,7,
CH,Rietli,P,6,
CH,Steig,P,11,
CH,Hintere Rossweid,P,10,
CH,Langfurri,P,2,
CH,Wies,P,2,
CH,Ebni,P,4,
CH,Tiefmoos,P,11,
CH,Aeberliswald,P,10,
CH,Hoechstock,P,1,
CH,Gfell,P,47,
CH,Obergfell,P,9,
CH,Wolfenzaedel,P,3,
CH,Obere Langfurri,P,3,
CH,Rietrueti,P,3,
CH,Hintertobel,P,3,
CH,Untere Bruechegg,P,6,
CH,Schwaendi,P,28,
CH,Dettenried,P,108,
CH,Langaecher,P,8,
CH,Maienbueel,P,7,
CH,Haenkirain,P,5,
CH,Lindenberg,P,3,
CH,Feld (bei Neschwil),P,9,
CH,Neschwil,P,141,
CH,Hard,P,2,
CH,Farzel,P,7,
CH,Theilingen,P,236,
CH,Lendikon,P,73,
CH,Leisibueel,P,75,
CH,Saegel,P,7,
CH,Hagenacher,P,7,
CH,Tarain,P,4,
CH,Loch,P,19,
CH,Rosenberg,P,23,
CH,Ghoengg,P,5,
CH,Wiesental,P,9,
CH,Saege,P,8,
CH,Strick,P,7,
CH,Jakobsbrunnen,P,21,
CH,Vorder-Aegetswil,P,22,
CH,Aegetswil,P,9,
CH,Rosengarten,P,8,
CH,Sengi,P,6,
CH,Pfaffenberg,P,9,
CH,Brenggau,P,8,
CH,Hinzenberg,P,9,
CH,Ottenhub,P,14,
CH,Vorder-Auli,P,5,
CH,Hinter-Auli,P,6,
CH,Bogenhaus,P,5,
CH,Steinen,P,21,
CH,Schuppis,P,21,
CH,Manzenhub,P,22,
CH,Schoengut,P,1,
CH,Ehrikon,P,234,
CH,Freudenberg,P,10,
CH,Steinland,P,11,
CH,Untere Luegeten,P,8,
CH,Obere Luegeten,P,2,
CH,Schalchen,P,130,
CH,Neuhof,P,9,
CH,Schoental,P,5,
CH,Sonnenberg,P,6,
CH,Breite,P,24,
CH,Frohwies,P,3,
CH,Stettbach,P,227,
CH,Chaemmeten,P,11,
CH,Waldegg,P,7,
CH,Duebendorf / Schoenau,P,11,
CH,Duebendorf / Stettbach-Industrie,P,23,
CH,Duebendorf / Am Stadtrand,P,153,
CH,Duebendorf / Hochbord,P,36,
CH,Duebendorf / Neugut,P,172,
CH,Duebendorf / Ortstallwisen,P,9,
CH,Duebendorf / EMPA-EAWAG,P,14,
CH,Duebendorf / Im Huebwisen,P,367,
CH,Duebendorf / Neugutstrasse,P,7,
CH,Duebendorf / Birchlen,P,851,
CH,Duebendorf / Rietwiesenstrasse,P,14,
CH,Duebendorf / Sonnental,P,70,
CH,Duebendorf / Heugatterstrasse,P,799,
CH,Duebendorf / Meiershofstrasse,P,583,
CH,Duebendorf / Chilbiplatz,P,310,
CH,Duebendorf / Vogelquartier,P,1391,
CH,Duebendorf / Zipartenstrasse,P,488,
CH,Duebendorf / Wasserfurren,P,1060,
CH,Duebendorf / Hoeglerstrasse,P,360,
CH,Duebendorf / Schulhaus Wil,P,16,
CH,Fallmen,P,57,
CH,Duebendorf / Chuerzi,P,200,
CH,Duebendorf / Alterszentrum,P,196,
CH,Duebendorf / Kreuzbuehl,P,277,
CH,Duebendorf / Im Winkel,P,276,
CH,Duebendorf / Wil,P,37,
CH,Duebendorf / Zelgli,P,787,
CH,Duebendorf / Neuhausstrasse,P,558,
CH,Duebendorf / Gruezenstrasse,P,538,
CH,Duebendorf / Oberdorf,P,83,
CH,Duebendorf / Oberdorfstrasse,P,443,
CH,Duebendorf / Frickenbuck,P,753,
CH,Duebendorf / Aesch,P,732,
CH,Duebendorf / Sonnenberg,P,1018,
CH,Duebendorf / Schoerli,P,9,
CH,Duebendorf / Im Schossacher,P,14,
CH,Duebendorf / Gfenn,P,720,
CH,Duebendorf / Schoren,P,13,
CH,Duebendorf / Kunklerstrasse,P,1284,
CH,Duebendorf / Il Faro,P,149,
CH,Duebendorf / Eglishoelzli,P,913,
CH,Duebendorf / Libellenweg,P,195,
CH,Duebendorf / Kaserne,P,5,
CH,Duebendorf / Staegenbuck,P,815,
CH,Duebendorf / Gumpisbuehl,P,179,
CH,Duebendorf / Im Zwinggarten,P,914,
CH,Duebendorf / Foehrlibuck,P,277,
CH,Duebendorf / Grundstrasse,P,404,
CH,Duebendorf / Bahnhof-Sued,P,77,
CH,Duebendorf / Casinostrasse,P,107,
CH,Duebendorf / Glaernischstrasse,P,435,
CH,Duebendorf / Churfirstenstrasse,P,143,
CH,Duebendorf / Strehlgasse,P,144,
CH,Duebendorf / Mettlen,P,96,
CH,Duebendorf / Adlerstrasse,P,111,
CH,Duebendorf / Bahnhofstrasse,P,113,
CH,Duebendorf / Staedtli,P,128,
CH,Gockhausen / Meisenrain,P,598,
CH,Gockhausen / Langstuck,P,350,
CH,Gockhausen / Geerenacher,P,329,
CH,Gockhausen / Tobelacher,P,134,
CH,Geeren,P,25,
CH,Duebelstein,P,14,
CH,Schlossbreiti,P,4,
CH,Loren,P,12,
CH,Hermikon / Hermikon-Sued,P,14,
CH,Hermikon / Hermikon-Nord,P,36,
CH,Hinteregg,P,1107,
CH,Esslingen,P,1203,
CH,Neuhus (bei Hinteregg),P,103,
CH,Bonacher,P,3,
CH,Stifelacher,P,7,
CH,Eichholz,P,22,
CH,Stifelwis,P,70,
CH,Gueetli,P,4,
CH,Ober Halden,P,85,
CH,Eggbueel,P,4,
CH,Unter Halden,P,18,
CH,Raellikon,P,25,
CH,Vorder-Guldenen,P,18,
CH,Bollerrain,P,14,
CH,Baechelacher,P,4,
CH,Maienrain,P,9,
CH,Hostig,P,10,
CH,Haslen,P,14,
CH,Laetten,P,19,
CH,Lesirain,P,10,
CH,Rotblatt,P,18,
CH,Sagenacher,P,7,
CH,Sandgrueb,P,6,
CH,Ellenwis,P,12,
CH,Oberschaubigen,P,5,
CH,Schaubigen,P,13,
CH,Vorderer-Radrain,P,3,
CH,Husacher,P,4,
CH,Zelg,P,6,
CH,Inner-Vollikon,P,33,
CH,Lee,P,76,
CH,AEmet,P,33,
CH,Asp,P,18,
CH,Leihalden,P,16,
CH,Leihalde,P,11,
CH,Im mittleren AEmet,P,11,
CH,Im usseren AEmet,P,7,
CH,Loo,P,88,
CH,Niederesslingen,P,25,
CH,Lieburg,P,18,
CH,Hottental,P,3,
CH,Lurweid,P,9,
CH,Rohr,P,17,
CH,Usser-Vollikon,P,51,
CH,Sunnenberg,P,13,
CH,Unterneuhus,P,7,
CH,Wolfenriet,P,13,
CH,Engel,P,5,
CH,Lindenhof,P,4,
CH,Morglen,P,6,
CH,Bollenrueti,P,11,
CH,Schaerler,P,9,
CH,Zelg,P,8,
CH,Bruggacher,P,12,
CH,Zil,P,8,
CH,Industriestrasse,P,43,
CH,Geren,P,23,
CH,Muelibaechli,P,11,
CH,Bergstrasse,P,59,
CH,Neuhaus,P,237,
CH,Langaeri,P,181,
CH,Benglen,P,1937,
CH,Schoenau,P,3,
CH,Greifensee / Ocht,P,980,
CH,Greifensee / Muellerwis / Seilerwis,P,1064,
CH,Greifensee / Grafenwis,P,126,
CH,Greifensee / Baumgarten-Sandbueel,P,140,
CH,Greifensee / Sandacher,P,242,
CH,Greifensee / Meierwis,P,75,
CH,Greifensee / Ladenzentrum Stationsstrasse,P,102,
CH,Greifensee / Breiti,P,100,
CH,Greifensee / Mettmen,P,419,
CH,Greifensee / Schloss / Staedtli,P,60,
CH,Greifensee / Seestrasse / Dorfstrasse,P,54,
CH,Greifensee / Hof,P,111,
CH,Greifensee / Langacher,P,205,
CH,Greifensee / Wildsbergstrasse / Tumigerstrasse,P,73,
CH,Greifensee / Saege,P,55,
CH,Greifensee / Pfisterhoelzli,P,1135,
CH,Greifensee / Tumigerstrasse,P,91,
CH,Furen,P,1,
CH,Wildsberg,P,122,
CH,Spitz,P,13,
CH,Halde,P,122,
CH,Ebmatingen / Gerstacher,P,119,
CH,Ebmatingen / Rain,P,140,
CH,Ebmatingen / Bergwisen,P,192,
CH,Ebmatingen / Bachtobel,P,782,
CH,Ebmatingen / Lebern,P,571,
CH,Ebmatingen / Chalen,P,78,
CH,Ebmatingen / Rainholz,P,396,
CH,Maur / Regenbogen,P,57,
CH,Maur / Hubrain,P,128,
CH,Maur / Chaibler,P,122,
CH,Wassberg,P,32,
CH,Bunt,P,80,
CH,Aesch,P,1717,
CH,Eggenberg,P,76,
CH,Scheuren,P,707,
CH,Binz,P,1601,
CH,Stuelen,P,43,
CH,Wolfgalgen,P,10,
CH,Aschbach,P,14,
CH,Suessplaetz,P,7,
CH,Rueti,P,5,
CH,Looren,P,21,
CH,Woelfern,P,3,
CH,Platte,P,20,
CH,Halden,P,10,
CH,Bruegglen,P,8,
CH,Berg,P,14,
CH,Ifang,P,9,
CH,Schifflaende,P,8,
CH,Kreuzbuehl,P,9,
CH,Fluh,P,7,
CH,Guldenenstrasse,P,45,
CH,Hell,P,8,
CH,Hintere Wannwis,P,21,
CH,Bachlen,P,6,
CH,Steindruesen,P,13,
CH,Uessikon,P,55,
CH,Stiefelacher,P,5,
CH,Heuberg,P,13,
CH,Vordere Wannwis,P,17,
CH,Neugut,P,17,
CH,Grueben,P,4,
CH,Letzi,P,13,
CH,Moenchaltorf / Dorf,P,1077,
CH,Moenchaltorf / Hohfurren,P,534,
CH,Moenchaltorf / Bruggaecher,P,493,
CH,Moenchaltorf / Schwerzisteg,P,5,
CH,Moenchaltorf / Heugarten,P,356,
CH,Moenchaltorf / Rietwis,P,314,
CH,Wueeri,P,28,
CH,Breitacher,P,9,
CH,Lindhof,P,56,
CH,Lindenmatt,P,8,
CH,Widenriet,P,4,
CH,Chilchli,P,4,
CH,Haensler,P,7,
CH,Weid,P,6,
CH,Buchholz,P,5,
